Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
01/04/2016,Jetstar Asia,Singapore,9545,10.701,0,8517,1.494,0,2017
01/04/2016,Korean Air,Korea,10823,150.58,70.775,11330,329.002,4.087,2017
01/04/2016,LAN Airlines,Chile,4276,73.154,1.284,4192,118.745,0.981,2017
01/04/2016,LAN Airlines,New Zealand,4048,64.59,0,3841,115.415,0.029,2017
01/04/2016,Malaysia Airlines,Malaysia,32549,1240.881,13.826,31765,1010.116,0,2017
01/04/2016,Malindo Air,Malaysia,4991,0.092,0,3924,0.2,0,2017
01/04/2016,Nauru Airlines,Nauru,768,0.453,0.049,774,61.594,1.266,2017
01/04/2016,Pacific Air Express,Papua New Guinea,,0.63,0,,68.293,0,2017
01/04/2016,Pacific Air Express,Solomon Islands,,0.565,0,,28.379,0,2017
01/04/2016,Pacific Air Express,Vanuatu,,,,,1.746,0,2017
01/04/2016,Philippine Airlines,New Zealand,261,0,0,258,0,0,2017
01/04/2016,Philippine Airlines,Philippines,11600,188.091,0,10812,414.237,0,2017
01/04/2016,Polar Air Cargo,China,,,,,68.58,0,2017
01/04/2016,Polar Air Cargo,Japan,,437.328,0,,45.166,0,2017
01/04/2016,Polar Air Cargo,USA,,270.863,0,,,,2017
01/04/2016,Qantas Airways,Chile,5038,27.747,0,4454,14.08,2.577,2017
01/04/2016,Qantas Airways,China,7502,504.006,45.747,6570,775.422,52.845,2017
01/04/2016,Qantas Airways,Hong Kong (SAR),30072,1137.939,23.527,29500,1040.755,32.365,2017
01/04/2016,Qantas Airways,Indonesia,2926,79.241,1.184,3095,66.432,1.252,2017
01/04/2016,Qantas Airways,Japan,17653,148.856,37.256,15348,181.835,44.813,2017
01/04/2016,Qantas Airways,New Caledonia,2348,0.666,0.406,2180,6.303,1.848,2017
01/04/2016,Qantas Airways,New Zealand,51965,532.694,1.247,47460,806.58,147.272,2017
01/04/2016,Qantas Airways,Papua New Guinea,2034,0,0,1902,0.158,0,2017
01/04/2016,Qantas Airways,Philippines,4427,61.564,2.005,3820,69.45,1.573,2017
01/04/2016,Qantas Airways,Singapore,31783,1106.544,31.481,30681,1433.094,54.264,2017
01/04/2016,Qantas Airways,South Africa,6917,204.406,3.621,6941,38.715,5.037,2017
01/04/2016,Qantas Airways,Thailand,6299,144.632,16.931,6174,57.04,9.776,2017
01/04/2016,Qantas Airways,UK,8290,477.253,52.622,13089,115.25,125.203,2017
01/04/2016,Qantas Airways,United Arab Emirates,9641,11.057,0,9992,171.34,10.304,2017
01/04/2016,Qantas Airways,USA,53842,1507.591,146.215,58843,296.298,145.391,2017
01/04/2016,Qatar Airways,Qatar,19666,1028.537,6.615,30230,1009.15,0.03,2017
01/04/2016,Royal Brunei Airlines,Brunei,4389,213.04,5.462,5178,339.169,0.003,2017
01/04/2016,Scoot,Singapore,26277,468.515,0,24361,638.218,0,2017
01/04/2016,Sichuan Airlines,China,4355,97.139,0,4071,71.693,0,2017
01/04/2016,Silk Air,Singapore,2658,6.21,0,3422,8.085,0,2017
01/04/2016,Singapore Airlines,New Zealand,,150.141,0,,562.371,0,2017
01/04/2016,Singapore Airlines,Singapore,118046,6154.756,308.994,123097,7305.929,0.039,2017
01/04/2016,Solomon Airlines,Solomon Islands,1227,1.568,0,1352,14.406,0,2017
01/04/2016,South African Airways,South Africa,6885,79.413,0,6724,209.26,0,2017
01/04/2016,Tasman Cargo Airlines,New Zealand,,342.639,0,,437.347,0,2017
01/04/2016,Thai Airways International,Thailand,39287,1252.663,105.458,34898,1495.618,9.082,2017
01/04/2016,Tigerair Australia,Indonesia,9701,0,0,11759,0,0,2017
01/04/2016,United Airlines,USA,16621,341.442,50.006,18839,612.369,0.683,2017
01/04/2016,United Parcel Service,China,,,,,226.972,0,2017
01/04/2016,United Parcel Service,Singapore,,,,,344.957,0,2017
